 4.353820e+0	6.230460e-20
 4.489880e+0	6.228220e-20
 4.625940e+0	6.228110e-20
 4.761990e+0	6.229700e-20
 4.898050e+0	6.232610e-20
 5.034110e+0	6.236570e-20
 5.170170e+0	6.241350e-20
 5.306220e+0	6.246750e-20
 5.442280e+0	6.252630e-20
 5.578340e+0	6.258860e-20
 5.714390e+0	6.265330e-20
 5.850450e+0	6.271950e-20
 5.986510e+0	6.278650e-20
 6.122560e+0	6.285370e-20
 6.258620e+0	6.292030e-20
 6.394680e+0	6.298590e-20
 6.530740e+0	6.305000e-20
 6.666790e+0	6.311240e-20
 6.802850e+0	6.317280e-20
 6.938910e+0	6.323070e-20
 7.074960e+0	6.328610e-20
 7.211020e+0	6.333860e-20
 7.347080e+0	6.338810e-20
 7.483130e+0	6.343440e-20
 7.619190e+0	6.347730e-20
 7.755250e+0	6.351680e-20
 7.891310e+0	6.355270e-20
 8.027360e+0	6.358500e-20
 8.163420e+0	6.361350e-20
 8.299480e+0	6.363830e-20
 8.435530e+0	6.365920e-20
 8.571590e+0	6.367620e-20
 8.707650e+0	6.368930e-20
 8.843700e+0	6.369850e-20
 8.979760e+0	6.370370e-20
 9.115820e+0	6.370490e-20
 9.251880e+0	6.370220e-20
 9.387930e+0	6.369560e-20
 9.523990e+0	6.368500e-20
 9.660050e+0	6.367040e-20
 9.796100e+0	6.365190e-20
 9.932160e+0	6.362960e-20
 1.006820e+1	6.360340e-20
 1.020420e+1	6.357330e-20
 1.034030e+1	6.353950e-20
 1.047630e+1	6.350190e-20
 1.061240e+1	6.346050e-20
 1.074850e+1	6.341550e-20
 1.088450e+1	6.336680e-20
 1.102060e+1	6.331450e-20
 1.115660e+1	6.325870e-20
 1.129270e+1	6.319930e-20
 1.142870e+1	6.313640e-20
 1.156480e+1	6.307000e-20
 1.170090e+1	6.300020e-20
 1.183690e+1	6.292700e-20
 1.197300e+1	6.285040e-20
 1.210900e+1	6.277040e-20
 1.224510e+1	6.268710e-20
 1.238110e+1	6.260040e-20
 1.251720e+1	6.251020e-20
 1.265330e+1	6.241660e-20
 1.278930e+1	6.231950e-20
 1.292540e+1	6.221860e-20
 1.306140e+1	6.211380e-20
 1.319750e+1	6.200460e-20
 1.333350e+1	6.189060e-20
 1.346960e+1	6.177080e-20
 1.360570e+1	6.164370e-20
 1.632680e+1	5.855630e-20
 1.904790e+1	5.447470e-20
 2.176910e+1	4.995060e-20
 2.449020e+1	4.477060e-20
 2.721140e+1	4.209960e-20
 4.081710e+1	3.132810e-20
 5.315860e+1	2.364660e-20
 6.802850e+1	1.823900e-20
 8.163420e+1	1.515370e-20
 9.523990e+1	1.323740e-20
 1.088450e+2	1.156840e-20
 1.224510e+2	1.005950e-20
 1.360570e+2	9.174100e-21
 1.400000e+2	7.922240e-21
 1.500000e+2	7.234500e-21
 1.600000e+2	6.639720e-21
 1.700000e+2	6.121410e-21
 1.800000e+2	5.666750e-21
 1.900000e+2	5.265190e-21
 2.000000e+2	4.908270e-21
 2.500000e+2	3.608010e-21
 3.000000e+2	2.803460e-21
 3.500000e+2	2.257750e-21
 4.000000e+2	1.866010e-21
 4.500000e+2	1.573060e-21
 5.000000e+2	1.346930e-21
 5.500000e+2	1.168310e-21
 6.000000e+2	1.024410e-21
 6.500000e+2	9.065810e-22
 7.000000e+2	8.087220e-22
 7.500000e+2	7.264430e-22
 8.000000e+2	6.565100e-22
 8.500000e+2	5.965320e-22
 9.000000e+2	5.446980e-22
 9.500000e+2	4.995520e-22
 1.000000e+3	4.599730e-22
 1.250000e+3	3.190390e-22
 1.500000e+3	2.356920e-22
 1.750000e+3	1.818570e-22
 2.000000e+3	1.449450e-22
 2.500000e+3	9.879920e-23
 3.000000e+3	7.199980e-23
 3.500000e+3	5.500440e-23
 4.000000e+3	4.351380e-23
 4.500000e+3	3.535790e-23
 5.000000e+3	2.934970e-23
 5.500000e+3	2.478700e-23
 6.000000e+3	2.123700e-23
 6.500000e+3	1.841760e-23
 7.000000e+3	1.613740e-23
 7.500000e+3	1.426670e-23
 8.000000e+3	1.239740e-23
 9.000000e+3	1.003920e-23
 1.000000e+4	8.310200e-24
 1.500000e+4	4.092870e-24
 2.000000e+4	2.437550e-24
 2.500000e+4	1.630790e-24
 3.000000e+4	1.174720e-24
 4.000000e+4	7.010450e-25
 5.000000e+4	4.705960e-25
 6.000000e+4	3.403660e-25
 7.000000e+4	2.591950e-25
 8.000000e+4	2.049730e-25
 9.000000e+4	1.668330e-25
 1.000000e+5	1.389100e-25
 2.000000e+5	4.286010e-26
 5.000000e+5	9.923380e-27
 1.000000e+6	3.437730e-27
 2.000000e+6	1.175150e-27
 5.000000e+6	2.617190e-28
 1.000000e+7	7.854700e-29
 2.000000e+7	2.258690e-29
 5.000000e+7	4.171650e-30
 1.000000e+8	1.140350e-30
 2.000000e+8	3.084620e-31
 5.000000e+8	5.416690e-32
 1.000000e+9	1.443900e-32
